book_id,title,authors,book_url,image_url,description,created_at,pdf_file_path,epub_file_path,mobi_file_path
1949,Public Health Nursing - Revised Reprint,"Marcia Stanhope, Jeanette Lancaster",http://books.google.com/books?id=7W7QAQAAQBAJ&dq=nursing&hl=&source=gbs_api,http://books.google.com/books/content?id=7W7QAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:28,,,
1950,Alexander's Nursing Practice E-Book,Ian Peate,http://books.google.com/books?id=6GeqDwAAQBAJ&dq=nursing&hl=&source=gbs_api,http://books.google.com/books/content?id=6GeqDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:28,,,
1951,A History of Nursing,"Mary Adelaide Nutting, Lavinia L. Dock",https://play.google.com/store/books/details?id=Cs1aAAAAYAAJ&source=gbs_api,http://books.google.com/books/content?id=Cs1aAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:28,,,
1952,The Art and Science of Mental Health Nursing,Ian Norman,http://books.google.com/books?id=fmBFBgAAQBAJ&dq=nursing&hl=&source=gbs_api,http://books.google.com/books/content?id=fmBFBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:28,,,
1953,Evidence-based Practice in Nursing,Peter Ellis,http://books.google.com/books?id=6BUFDAAAQBAJ&dq=nursing&hl=&source=gbs_api,http://books.google.com/books/content?id=6BUFDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:28,,,
1954,Nursing and Midwifery Research,"Zevia Schneider, Dean Whitehead",http://books.google.com/books?id=siizbjoIMmUC&dq=nursing&hl=&source=gbs_api,http://books.google.com/books/content?id=siizbjoIMmUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-30 10:57:28,,,
1955,Introduction to Community Nursing Practice,Jane Arnott,http://books.google.com/books?id=uDmRpwAACAAJ&dq=nursing&hl=&source=gbs_api,http://books.google.com/books/content?id=uDmRpwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-30 10:57:28,,,
1956,"Lewis's Medical-Surgical Nursing, Fourth South Asia Edition - E-Book","Chintamani, Dr. L. Gopichandran, Mrinalini Mani",http://books.google.com/books?id=3ddYEAAAQBAJ&dq=nursing&hl=&source=gbs_api,http://books.google.com/books/content?id=3ddYEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:28,,,
1957,Notes on Nursing,Florence Nightingale,http://books.google.com/books?id=F3HBzgEACAAJ&dq=nursing&hl=&source=gbs_api,http://books.google.com/books/content?id=F3HBzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-30 10:57:28,,,
1958,EBOOK: Foundations of Nursing: An Integrated Approach,"Cliff Evans, Emma Tippins",http://books.google.com/books?id=8tpEBgAAQBAJ&dq=nursing&hl=&source=gbs_api,http://books.google.com/books/content?id=8tpEBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:28,,,
1959,Nursing and Nursing Education,Division of Health Care Services,http://books.google.com/books?id=_xptAAAAMAAJ&dq=nursing&hl=&source=gbs_api,http://books.google.com/books/content?id=_xptAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-30 10:57:28,,,
1960,Nursing Theorists and Their Work,"Martha Raile Alligood, PhD, RN, ANEF",http://books.google.com/books?id=qbAKAQAAQBAJ&dq=nursing&hl=&source=gbs_api,http://books.google.com/books/content?id=qbAKAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:28,,,
1961,The Principles and Practice of Medicine,Sir William Osler,https://play.google.com/store/books/details?id=rqEn9NNHW4gC&source=gbs_api,http://books.google.com/books/content?id=rqEn9NNHW4gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1962,American Medicine,Unknown Author,https://play.google.com/store/books/details?id=A28xAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=A28xAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1963,History of Medicine,Jacalyn Duffin,http://books.google.com/books?id=__oDQ6yDO7kC&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=__oDQ6yDO7kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1964,A Dictionary of Domestic Medicine and Household Surgery,Spencer Thomson,https://play.google.com/store/books/details?id=oes7AQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=oes7AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1965,International Classification of Procedures in Medicine,World Health Organization,http://books.google.com/books?id=sSKVX1CTzr0C&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=sSKVX1CTzr0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1966,The American Journal of Clinical Medicine,Unknown Author,https://play.google.com/store/books/details?id=Oxw2AQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=Oxw2AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1967,"Foucault, Health and Medicine","Robin Bunton, Alan Petersen",http://books.google.com/books?id=Zf6FAgAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=Zf6FAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1968,"Cholera, Chloroform, and the Science of Medicine",Peter Vinten-Johansen,http://books.google.com/books?id=v6HmCwAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=v6HmCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1969,Machine Learning in Medicine - Cookbook,"Ton J. Cleophas, Aeilko H. Zwinderman",http://books.google.com/books?id=N_q8BAAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=N_q8BAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1970,Modern Medicine,"Sir William Osler, Thomas McCrae",https://play.google.com/store/books/details?id=I2oSAAAAYAAJ&source=gbs_api,http://books.google.com/books/content?id=I2oSAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1971,A Dictionary of Practical Medicine,James Copland,https://play.google.com/store/books/details?id=1kESAAAAYAAJ&source=gbs_api,http://books.google.com/books/content?id=1kESAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1972,The Principles and Practice of Medicine,Sir William Osler,http://books.google.com/books?id=O9T5zQEACAAJ&dq=medicine&hl=&source=gbs_api,,,2024-10-30 10:57:58,,,
1973,"Studies from the Dept. of Anatomy, University of Illinois College of Medicine, Chicago",University of Illinois (Urbana-Champaign campus). College of Medicine. Dept. of Anatomy,https://play.google.com/store/books/details?id=GGM2AQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=GGM2AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1974,ABC of Learning and Teaching in Medicine,"Peter Cantillon, Diana F. Wood, Sarah Yardley",http://books.google.com/books?id=jTctDwAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=jTctDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1975,Hippocratic Medicine,William Arthur Heidel,http://books.google.com/books?id=CgrPAAAAMAAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=CgrPAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-30 10:57:58,,,
1976,Legal Medicine,Rutherford Birchard Hayes Gradwohl,http://books.google.com/books?id=dklrAAAAMAAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=dklrAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-30 10:57:58,,,
1977,Host Bibliographic Record for Boundwith Item Barcode 30112106187302 and Others,Unknown Author,https://play.google.com/store/books/details?id=zZ9GAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=zZ9GAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1978,Monthly Catalog of United States Government Publications,Unknown Author,https://play.google.com/store/books/details?id=7Ecd8Ds4qWsC&source=gbs_api,http://books.google.com/books/content?id=7Ecd8Ds4qWsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1979,Journal of the American Medical Association,Unknown Author,https://play.google.com/store/books/details?id=31LlAAAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=31LlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1980,"Spontaneous Hypertension, Its Pathogenesis and Complications",Unknown Author,https://play.google.com/store/books/details?id=bBLXB1PTmQIC&source=gbs_api,http://books.google.com/books/content?id=bBLXB1PTmQIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1981,Ethics in Medicine,Shabih H. Zaidi,http://books.google.com/books?id=r43hnAEACAAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=r43hnAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-30 10:57:58,,,
1982,Undergraduate Courses of Study,University of Pennsylvania,https://play.google.com/store/books/details?id=HyFJAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=HyFJAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1983,The Lancet,Unknown Author,https://play.google.com/store/books/details?id=cQsCAAAAYAAJ&source=gbs_api,http://books.google.com/books/content?id=cQsCAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1984,Reports,"St. Thomas's Hospital (London, England)",https://play.google.com/store/books/details?id=BNYSAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=BNYSAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1985,Pacific Pharmacist,Unknown Author,https://play.google.com/store/books/details?id=MaEd07QZ6MQC&source=gbs_api,http://books.google.com/books/content?id=MaEd07QZ6MQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1986,Directory of Physicians and Surgeons,California. Board of Medical Examiners,https://play.google.com/store/books/details?id=EwQ2AQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=EwQ2AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1987,Catalogue,Tōkyō Daigaku,https://play.google.com/store/books/details?id=wzc4AAAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=wzc4AAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1988,The American Catalogue,Unknown Author,https://play.google.com/store/books/details?id=E85CAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=E85CAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1989,Indianapolis Monthly,Unknown Author,http://books.google.com/books?id=Eh0DAAAAMBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=Eh0DAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1990,Herbal Voices,"Ethan B Russo, Anne Dougherty",http://books.google.com/books?id=yfdSAQAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=yfdSAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1991,Annual Report of the Board of Regents of the Smithsonian Institution,Smithsonian Institution,https://play.google.com/store/books/details?id=vlU3AQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=vlU3AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1992,Half-yearly Compendium of Medical Science,Unknown Author,https://play.google.com/store/books/details?id=wU2gAAAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=wU2gAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1993,The Canada Lancet and Practitioner. ...,Unknown Author,https://play.google.com/store/books/details?id=Ov4gAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=Ov4gAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1994,Albany Law Journal,Unknown Author,https://play.google.com/store/books/details?id=fu0KAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=fu0KAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1995,Viral Hepatitis,"Howard C. Thomas, Anna S. Lok, Stephen A. Locarnini, Arie J. Zuckerman",http://books.google.com/books?id=WegtAAAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=WegtAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1996,The Westminster Review,Unknown Author,https://play.google.com/store/books/details?id=5JccdVjt_uMC&source=gbs_api,http://books.google.com/books/content?id=5JccdVjt_uMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1997,Medicine in Art,"Giorgio Bordin, Laura Polo D'Ambrosio",http://books.google.com/books?id=dVWuIa7AawIC&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=dVWuIa7AawIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1998,"Dreams, Symbols, and Homeopathy",Jane Cicchetti,http://books.google.com/books?id=bci_AQAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=bci_AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
1999,The Relevance of Ethnic Factors in the Clinical Evaluation of Medicines,"S.R. Walker, C. Lumley, N. McAuslane",http://books.google.com/books?id=YEjzCAAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=YEjzCAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
2000,The Annotated Revised Statutes of the State of Ohio,Ohio,https://play.google.com/store/books/details?id=UnhKiqp5ME0C&source=gbs_api,http://books.google.com/books/content?id=UnhKiqp5ME0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:57:58,,,
2001,The Principles and Practice of Medicine,Sir William Osler,https://play.google.com/store/books/details?id=rqEn9NNHW4gC&source=gbs_api,http://books.google.com/books/content?id=rqEn9NNHW4gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2002,American Medicine,Unknown Author,https://play.google.com/store/books/details?id=A28xAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=A28xAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2003,History of Medicine,Jacalyn Duffin,http://books.google.com/books?id=__oDQ6yDO7kC&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=__oDQ6yDO7kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2004,A Dictionary of Domestic Medicine and Household Surgery,Spencer Thomson,https://play.google.com/store/books/details?id=oes7AQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=oes7AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2005,International Classification of Procedures in Medicine,World Health Organization,http://books.google.com/books?id=sSKVX1CTzr0C&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=sSKVX1CTzr0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2006,The American Journal of Clinical Medicine,Unknown Author,https://play.google.com/store/books/details?id=Oxw2AQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=Oxw2AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2007,"Foucault, Health and Medicine","Robin Bunton, Alan Petersen",http://books.google.com/books?id=Zf6FAgAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=Zf6FAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2008,Modern Medicine,"Sir William Osler, Thomas McCrae",https://play.google.com/store/books/details?id=I2oSAAAAYAAJ&source=gbs_api,http://books.google.com/books/content?id=I2oSAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2009,A Dictionary of Practical Medicine,James Copland,https://play.google.com/store/books/details?id=1kESAAAAYAAJ&source=gbs_api,http://books.google.com/books/content?id=1kESAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2010,"Cholera, Chloroform, and the Science of Medicine",Peter Vinten-Johansen,http://books.google.com/books?id=v6HmCwAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=v6HmCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2011,Machine Learning in Medicine - Cookbook,"Ton J. Cleophas, Aeilko H. Zwinderman",http://books.google.com/books?id=N_q8BAAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=N_q8BAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2012,The Principles and Practice of Medicine,Sir William Osler,http://books.google.com/books?id=O9T5zQEACAAJ&dq=medicine&hl=&source=gbs_api,,,2024-10-30 10:58:55,,,
2013,"Studies from the Dept. of Anatomy, University of Illinois College of Medicine, Chicago",University of Illinois (Urbana-Champaign campus). College of Medicine. Dept. of Anatomy,https://play.google.com/store/books/details?id=GGM2AQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=GGM2AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2014,ABC of Learning and Teaching in Medicine,"Peter Cantillon, Diana F. Wood, Sarah Yardley",http://books.google.com/books?id=jTctDwAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=jTctDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2015,Hippocratic Medicine,William Arthur Heidel,http://books.google.com/books?id=CgrPAAAAMAAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=CgrPAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-30 10:58:55,,,
2016,Host Bibliographic Record for Boundwith Item Barcode 30112106187302 and Others,Unknown Author,https://play.google.com/store/books/details?id=zZ9GAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=zZ9GAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2017,Monthly Catalog of United States Government Publications,Unknown Author,https://play.google.com/store/books/details?id=7Ecd8Ds4qWsC&source=gbs_api,http://books.google.com/books/content?id=7Ecd8Ds4qWsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2018,Journal of the American Medical Association,Unknown Author,https://play.google.com/store/books/details?id=31LlAAAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=31LlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2019,"Spontaneous Hypertension, Its Pathogenesis and Complications",Unknown Author,https://play.google.com/store/books/details?id=bBLXB1PTmQIC&source=gbs_api,http://books.google.com/books/content?id=bBLXB1PTmQIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2020,Ethics in Medicine,Shabih H. Zaidi,http://books.google.com/books?id=r43hnAEACAAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=r43hnAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-30 10:58:55,,,
2021,Undergraduate Courses of Study,University of Pennsylvania,https://play.google.com/store/books/details?id=HyFJAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=HyFJAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2022,The Lancet,Unknown Author,https://play.google.com/store/books/details?id=cQsCAAAAYAAJ&source=gbs_api,http://books.google.com/books/content?id=cQsCAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2023,Reports,"St. Thomas's Hospital (London, England)",https://play.google.com/store/books/details?id=BNYSAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=BNYSAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2024,Pacific Pharmacist,Unknown Author,https://play.google.com/store/books/details?id=MaEd07QZ6MQC&source=gbs_api,http://books.google.com/books/content?id=MaEd07QZ6MQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2025,Directory of Physicians and Surgeons,California. Board of Medical Examiners,https://play.google.com/store/books/details?id=EwQ2AQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=EwQ2AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2026,Catalogue,Tōkyō Daigaku,https://play.google.com/store/books/details?id=wzc4AAAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=wzc4AAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2027,The American Catalogue,Unknown Author,https://play.google.com/store/books/details?id=E85CAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=E85CAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2028,Indianapolis Monthly,Unknown Author,http://books.google.com/books?id=Eh0DAAAAMBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=Eh0DAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2029,Herbal Voices,"Ethan B Russo, Anne Dougherty",http://books.google.com/books?id=yfdSAQAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=yfdSAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2030,Annual Report of the Board of Regents of the Smithsonian Institution,Smithsonian Institution,https://play.google.com/store/books/details?id=vlU3AQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=vlU3AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2031,Half-yearly Compendium of Medical Science,Unknown Author,https://play.google.com/store/books/details?id=wU2gAAAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=wU2gAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2032,The Canada Lancet and Practitioner. ...,Unknown Author,https://play.google.com/store/books/details?id=Ov4gAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=Ov4gAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2033,Albany Law Journal,Unknown Author,https://play.google.com/store/books/details?id=fu0KAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=fu0KAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2034,Viral Hepatitis,"Howard C. Thomas, Anna S. Lok, Stephen A. Locarnini, Arie J. Zuckerman",http://books.google.com/books?id=WegtAAAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=WegtAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2035,The Westminster Review,Unknown Author,https://play.google.com/store/books/details?id=5JccdVjt_uMC&source=gbs_api,http://books.google.com/books/content?id=5JccdVjt_uMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2036,Medicine in Art,"Giorgio Bordin, Laura Polo D'Ambrosio",http://books.google.com/books?id=dVWuIa7AawIC&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=dVWuIa7AawIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2037,"Dreams, Symbols, and Homeopathy",Jane Cicchetti,http://books.google.com/books?id=bci_AQAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=bci_AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2038,The Relevance of Ethnic Factors in the Clinical Evaluation of Medicines,"S.R. Walker, C. Lumley, N. McAuslane",http://books.google.com/books?id=YEjzCAAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=YEjzCAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2039,Legal Medicine,Rutherford Birchard Hayes Gradwohl,http://books.google.com/books?id=dklrAAAAMAAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=dklrAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-30 10:58:55,,,
2040,The Annotated Revised Statutes of the State of Ohio,Ohio,https://play.google.com/store/books/details?id=UnhKiqp5ME0C&source=gbs_api,http://books.google.com/books/content?id=UnhKiqp5ME0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 10:58:55,,,
2041,The Principles and Practice of Medicine,Sir William Osler,https://play.google.com/store/books/details?id=rqEn9NNHW4gC&source=gbs_api,http://books.google.com/books/content?id=rqEn9NNHW4gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 11:00:23,,,
2042,American Medicine,Unknown Author,https://play.google.com/store/books/details?id=A28xAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=A28xAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-30 11:00:23,,,
